dateKind,dateName,isHoliday,locdate,seq
01,1월1일,Y,20180101,1
01,설날,Y,20180215,1
01,설날,Y,20180216,1
01,설날,Y,20180217,1
01,삼일절,Y,20180301,1
01,어린이날,Y,20180505,1
01,대체휴무일,Y,20180507,1
01,부처님오신날,Y,20180522,1
01,현충일,Y,20180606,1
01,전국동시지방선거,Y,20180613,1
01,광복절,Y,20180815,1
01,추석,Y,20180923,1
01,추석,Y,20180924,1
01,추석,Y,20180925,1
01,대체휴무일,Y,20180926,1
01,개천절,Y,20181003,1
01,한글날,Y,20181009,1
01,기독탄신일,Y,20181225,1
