dateKind,dateName,isHoliday,locdate,seq,remarks
01,1월1일,Y,20190101,1,
01,설날,Y,20190204,1,
01,설날,Y,20190205,1,
01,설날,Y,20190206,1,
01,삼일절,Y,20190301,1,
01,어린이날,Y,20190505,1,
01,대체공휴일,Y,20190506,1,
01,부처님오신날,Y,20190512,1,
01,현충일,Y,20190606,1,
01,제헌절,N,20190717,1,"국경일이지만, 관공서의 공휴일이 아님."
01,광복절,Y,20190815,1,
01,추석,Y,20190912,1,
01,추석,Y,20190913,1,
01,추석,Y,20190914,1,
01,개천절,Y,20191003,1,
01,한글날,Y,20191009,1,
01,기독탄신일,Y,20191225,1,
