dateKind,dateName,isHoliday,locdate,seq,remarks
01,신정,Y,20150101,1,
01,설날,Y,20150218,1,
01,설날,Y,20150219,1,
01,설날,Y,20150220,1,
01,삼일절,Y,20150301,1,
01,어린이날,Y,20150505,1,
01,석가탄신일,Y,20150525,1,
01,현충일,Y,20150606,1,
01,제헌절,N,20150717,1,국경일(2005. 12. 29. 법률 7771호)이지만 관공서의 공휴일(2012. 12. 28. 대통령령 24273호)이 아님.
01,광복절,Y,20150815,1,
01,추석,Y,20150926,1,
01,추석,Y,20150927,1,
01,추석,Y,20150928,1,
01,대체공휴일,Y,20150929,1,
01,개천절,Y,20151003,1,
01,한글날,Y,20151009,1,
01,기독탄신일,Y,20151225,1,
