dateKind,dateName,isHoliday,locdate,seq,remarks
01,1월1일,Y,20230101,1,
01,설날,Y,20230121,1,
01,설날,Y,20230122,1,
01,설날,Y,20230123,1,
01,대체공휴일,Y,20230124,1,
01,삼일절,Y,20230301,1,
01,어린이날,Y,20230505,1,
01,부처님오신날,Y,20230527,1,
01,대체공휴일,Y,20230529,1,
01,현충일,Y,20230606,1,
01,제헌절,N,20230717,1,국경일이지만 공휴일 아님
01,광복절,Y,20230815,1,
01,추석,Y,20230928,1,
01,추석,Y,20230929,1,
01,추석,Y,20230930,1,
01,임시공휴일,Y,20231002,2,
01,개천절,Y,20231003,1,
01,한글날,Y,20231009,1,
01,기독탄신일,Y,20231225,1,
