dateKind,dateName,isHoliday,locdate,seq,remarks
01,1월1일,Y,20200101,1,
01,설날,Y,20200124,1,
01,설날,Y,20200125,1,
01,설날,Y,20200126,1,
01,설날,Y,20200127,1,
01,삼일절,Y,20200301,1,
01,제21대 국회의원선거,Y,20200415,1,
01,부처님오신날,Y,20200430,1,
01,어린이날,Y,20200505,1,
01,현충일,Y,20200606,1,
01,제헌절,N,20200717,1,"국경일이지만, 관공서의 공휴일이 아님."
01,광복절,Y,20200815,1,
01,임시공휴일,Y,20200817,1,
01,추석,Y,20200930,1,
01,추석,Y,20201001,1,
01,추석,Y,20201002,1,
01,개천절,Y,20201003,1,
01,한글날,Y,20201009,1,
01,기독탄신일,Y,20201225,1,
